Series Name,Series Code,Country Name,Country Code,2014 [YR2014]
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mauritania,MRT,64.155
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mauritius,MUS,74.1943902439024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mexico,MEX,74.797
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Micronesia, Fed. Sts.",FSM,71.529
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Moldova,MDA,69.031
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Monaco,MCO,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mongolia,MNG,69.047
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Montenegro,MNE,76.4414634146341
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Morocco,MAR,72.538
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mozambique,MOZ,57.274
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Myanmar,MMR,65.056
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Namibia,NAM,59.822
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nauru,NRU,61.807
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nepal,NPL,68.085
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Netherlands,NLD,81.7073170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,New Caledonia,NCL,77.2365853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,New Zealand,NZL,81.4568292682927
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nicaragua,NIC,72.812
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Niger,NER,60.786
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nigeria,NGA,51.791
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,North Macedonia,MKD,75.4512195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Northern Mariana Islands,MNP,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Norway,NOR,82.1
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Oman,OMN,77.446
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pakistan,PAK,65.284
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Palau,PLW,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Panama,PAN,77.248
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Papua New Guinea,PNG,64.259
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Paraguay,PRY,72.878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Peru,PER,75.333
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Philippines,PHL,71.151
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Poland,POL,77.6024390243903
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Portugal,PRT,81.1219512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Puerto Rico,PRI,78.929
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Qatar,QAT,79.768
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Romania,ROU,74.909756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Russian Federation,RUS,70.7436585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Rwanda,RWA,64.94
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Samoa,WSM,72.463
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,San Marino,SMR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sao Tome and Principe,STP,66.845
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Saudi Arabia,SAU,76.757
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Senegal,SEN,66.452
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Serbia,SRB,75.3365853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Seychelles,SYC,73.2292682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sierra Leone,SLE,56.393
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Singapore,SGP,82.4951219512195
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sint Maarten (Dutch part),SXM,76.773
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Slovak Republic,SVK,76.8121951219512
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Slovenia,SVN,81.0780487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Solomon Islands,SLB,69.234
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Somalia,SOM,54.277
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Africa,ZAF,63.38
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Sudan,SSD,54.973
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Spain,ESP,83.2292682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sri Lanka,LKA,74.651
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Kitts and Nevis,KNA,70.966
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Lucia,LCA,72.864
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Martin (French part),MAF,79.966
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Vincent and the Grenadines,VCT,74.473
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sudan,SDN,64.269
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Suriname,SUR,69.782
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sweden,SWE,82.2536585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Switzerland,CHE,83.1975609756098
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Syrian Arab Republic,SYR,63.153
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tajikistan,TJK,69.069
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tanzania,TZA,63.873
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Thailand,THA,77.415
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Timor-Leste,TLS,66.787
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Togo,TGO,58.853
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tonga,TON,70.54
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Trinidad and Tobago,TTO,74.215
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tunisia,TUN,75.65
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turkiye,TUR,76.565
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turkmenistan,TKM,68.614
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turks and Caicos Islands,TCA,77.135
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tuvalu,TUV,64.025
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uganda,UGA,60.408
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ukraine,UKR,71.1865853658537
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United Arab Emirates,ARE,79.044
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United Kingdom,GBR,81.3048780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United States,USA,78.8414634146341
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uruguay,URY,77.366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uzbekistan,UZB,70.234
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Vanuatu,VUT,69.465
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Venezuela, RB",VEN,72.853
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Viet Nam,VNM,73.855
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Virgin Islands (U.S.),VIR,78.8682926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,West Bank and Gaza,PSE,72.622
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Yemen, Rep.",YEM,67.384
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Zambia,ZMB,60.699
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Zimbabwe,ZWE,58.846
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Afghanistan,AFG,7.91
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Albania,ALB,18.05
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Algeria,DZA,10.21
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,American Samoa,ASM,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Andorra,AND,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Angola,AGO,16.317
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Antigua and Barbuda,ATG,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Argentina,ARG,7.27
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Armenia,ARM,11.989
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Aruba,ABW,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Australia,AUS,6.08
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Austria,AUT,5.67
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Azerbaijan,AZE,4.91
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Bahamas, The",BHS,13.8
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Bahrain,BHR,1.147
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Bangladesh,BGD,4.405
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Barbados,BRB,12.17
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Belarus,BLR,5.908
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Belgium,BEL,8.52
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Belize,BLZ,8.24
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Benin,BEN,1.808
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Bermuda,BMU,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Bhutan,BTN,2.63
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Bolivia,BOL,2.02
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Bosnia and Herzegovina,BIH,27.52
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Botswana,BWA,18.397
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Brazil,BRA,6.76
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,British Virgin Islands,VGB,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Brunei Darussalam,BRN,6.86
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Bulgaria,BGR,11.42
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Burkina Faso,BFA,4.28
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Burundi,BDI,1.57
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Cabo Verde,CPV,11.715
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Cambodia,KHM,0.69
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Cameroon,CMR,3.53
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Canada,CAN,7.02
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Cayman Islands,CYM,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Central African Republic,CAF,5.833
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Chad,TCD,0.883
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Channel Islands,CHI,8.354
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Chile,CHL,6.65
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,China,CHN,4.63
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Colombia,COL,8.8
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Comoros,COM,4.764
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Congo, Dem. Rep.",COD,4.427
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Congo, Rep.",COG,19.709
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Costa Rica,CRI,8.5
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Cote d'Ivoire,CIV,3.206
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Croatia,HRV,17.29
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Cuba,CUB,2.7
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Curacao,CUW,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Cyprus,CYP,16.28
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Czechia,CZE,6.11
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Denmark,DNK,6.93
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Djibouti,DJI,26.273
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Dominica,DMA,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Dominican Republic,DOM,6.72
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Ecuador,ECU,3.48
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Egypt, Arab Rep.",EGY,13.1
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,El Salvador,SLV,4.15
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Equatorial Guinea,GNQ,8.07
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Eritrea,ERI,5.862
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Estonia,EST,7.35
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Eswatini,SWZ,23.774
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Ethiopia,ETH,2.347
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Faroe Islands,FRO,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Fiji,FJI,4.327
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Finland,FIN,8.66
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,France,FRA,10.27
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,French Polynesia,PYF,11.734
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Gabon,GAB,19.732
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Gambia, The",GMB,8.202
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Georgia,GEO,17.44
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Germany,DEU,4.98
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Ghana,GHA,4.387
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Gibraltar,GIB,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Greece,GRC,26.71
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Greenland,GRL,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Grenada,GRD,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Guam,GUM,7.6
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Guatemala,GTM,2.72
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Guinea,GIN,5.195
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Guinea-Bissau,GNB,3.376
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Guyana,GUY,12.889
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Haiti,HTI,13.802
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Honduras,HND,7.08
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Hong Kong SAR, China",HKG,3.3
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Hungary,HUN,7.73
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Iceland,ISL,4.9
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,India,IND,7.976
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Indonesia,IDN,4.05
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Iran, Islamic Rep.",IRN,10.68
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Iraq,IRQ,10.59
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Ireland,IRL,11.86
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Isle of Man,IMN,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Israel,ISR,5.79
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Italy,ITA,12.68
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Jamaica,JAM,9.05
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Japan,JPN,3.59
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Jordan,JOR,11.9
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kazakhstan,KAZ,5.06
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kenya,KEN,2.782
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kiribati,KIR,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Korea, Dem. People's Rep.",PRK,2.913
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Korea, Rep.",KOR,3.08
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kosovo,XKX,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kuwait,KWT,2.9
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Kyrgyz Republic,KGZ,3.254
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lao PDR,LAO,2.123
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Latvia,LVA,10.85
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lebanon,LBN,8.742
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lesotho,LSO,15.993
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Liberia,LBR,2.08
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Libya,LBY,19.369
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Liechtenstein,LIE,..
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Lithuania,LTU,10.7
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Luxembourg,LUX,5.85
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,"Macao SAR, China",MAC,1.67
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Madagascar,MDG,1.388
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Malawi,MWI,4.958
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Malaysia,MYS,2.88
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Maldives,MDV,7.46
"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,Mali,MLI,1.55
